id,name,area,employer,salary_from,salary_to,salary_currency,published_at,experience,employment,schedule,key_skills,specialization,professional_roles
125502484,Senior Angular Developer (GraphQL),Алматы,Emphasoft,,,,2025-09-18,Более 6 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
125753811,Full Stack Developer (Python/TypeScript/Angular) with German,Алматы,Andersen,,,,2025-09-25,От 3 до 6 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
125424826,Ассистент / Помощник Tech Lead (разработка AI-приложений),Алматы,Алматинский вентиляторный завод,150000,600000,KZT,2025-10-08,От 3 до 6 лет,Частичная занятость,Удаленная работа,,,"Программист, разработчик"
125201655,Middle fullstack-разработчик,Алматы,Invest Project KZ,600000,,KZT,2025-10-08,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
122526905,Программист 1С,Алматы,1С-Рейтинг,550000,700000,KZT,2025-09-30,От 3 до 6 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
125725198,Программист-разработчик Oracle,Алматы,Colvir Software Solutions,,,,2025-09-24,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
120508948,Разработчик БД PostgreSQL,Алматы,"ALSECO, АО",,,,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
124273502,Fullstack Developer Flutter(фронт) + C#/.NET(бэк),Алматы,NAVI-AVA,,500000,KZT,2025-10-07,От 1 года до 3 лет,Полная занятость,Полный день,,,"Программист, разработчик"
125474001,SAPUI5 Developer,Алматы,LeverX,,,,2025-09-18,От 1 года до 3 лет,Полная занятость,Полный день,,,"Программист, разработчик"
125032421,FullStack / BackEnd - разработчик 1C-Bitrix CMS | WP | JS | PHP,Алматы,ОсОО Тру Айти,,,,2025-09-08,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
125233111,Senior flutter developer,Алматы,InnoForce Group,,,,2025-10-05,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
101804942,Ruby on Rails Senior Developer,Алматы,Itransition,,,,2025-10-01,От 3 до 6 лет,Полная занятость,Гибкий график,,,"Программист, разработчик"
125732925,C++ Gameplay Programmer,Алматы,G5EN KAZ,,,,2025-09-25,От 3 до 6 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
125438546,Tech Lead Unity Developer / Senior Unity Developer,Алматы,SOFTINTERMOB HK,3000,4000,USD,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
122013444,Программист 1С,Алматы,Сейф-ломбард,400000,,KZT,2025-10-07,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
107863337,Разработчик БД MS SQL Server,Алматы,"ALSECO, АО",,,,2025-10-03,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
126018810,Salesforce Developer,Алматы,Andersen,,,,2025-10-01,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
125033390,Ведущий инженер-программист 1С,Алматы,1С-Рейтинг,,1000000,KZT,2025-09-08,От 3 до 6 лет,Полная занятость,Удаленная работа,,,"Программист, разработчик"
125438609,Технический руководитель / Tech Lead Unity Developer,Алматы,SOFTINTERMOB HK,3000,4000,USD,2025-09-17,От 3 до 6 лет,Полная занятость,Полный день,,,"Программист, разработчик"
